name,chrom,strand,txStart,txEnd,cdsStart,cdsEnd,exonCount,LastExonStart,LastExonEnd,Group
MTFR1L,chr1,+,26146396,26159432,26149595,26158517,7,26158411,26159432,2
AUNIP,chr1,-,26160496,26185903,26161483,26185848,3,26160496,26162337,2
PAQR7,chr1,-,26187700,26197744,26189289,26190330,2,26187700,26190352,2
STMN1,chr1,-,26211930,26232957,26212213,26231167,5,26211930,26212360,2
PAFAH2,chr1,-,26286257,26324648,26288479,26317307,11,26286257,26288574,2
EXTL1,chr1,+,26348270,26362955,26349137,26361838,11,26361655,26362955,2
SLC30A2,chr1,-,26363742,26372604,26365650,26372387,7,26363742,26365796,2
TRIM63,chr1,-,26377794,26394124,26378363,26393985,9,26377794,26378374,2
PDIK1L,chr1,+,26438327,26452034,26440799,26449068,4,26448327,26452034,2
FAM110D,chr1,+,26485510,26489119,26487782,26488598,2,26487702,26489119,2
ZNF593,chr1,+,26496361,26498551,26496474,26497207,3,26497065,26498551,2
CNKSR1,chr1,+,26503999,26516375,26504038,26516039,21,26515769,26516375,2
CATSPER4,chr1,+,26517051,26529459,26517118,26529033,10,26528979,26529459,2
CEP85,chr1,+,26560692,26605299,26566274,26603784,14,26603623,26605299,2
SH3BGRL3,chr1,+,26605666,26608007,26606646,26607614,3,26607548,26608007,2
UBXN11,chr1,-,26608774,26644756,26608789,26629374,15,26608774,26609060,2
CD52,chr1,+,26644447,26647014,26644508,26646793,2,26646661,26647014,2
AIM1L,chr1,-,26648349,26670576,26648458,26670526,19,26648349,26648547,2
ZNF683,chr1,-,26688125,26699266,26688141,26695062,6,26688125,26688513,2
LIN28A,chr1,+,26737268,26756213,26737382,26752949,4,26752732,26756213,2
DHDDS,chr1,+,26758845,26797785,26759436,26795622,9,26795382,26797785,2
HMGN2,chr1,+,26799009,26802463,26799103,26801639,6,26801603,26802463,2
RPS6KA1,chr1,+,26856257,26901516,26856411,26900692,22,26900569,26901516,2
ARID1A,chr1,+,27022523,27108595,27022894,27107247,20,27105513,27108595,2
PIGV,chr1,+,27114485,27124889,27117306,27124335,4,27124053,27124889,2
ZDHHC18,chr1,+,27153200,27184092,27153295,27180334,8,27180216,27184092,2
SFN,chr1,+,27189632,27190947,27189703,27190450,1,27189632,27190947,1
GPN2,chr1,-,27202623,27216788,27206167,27216587,5,27202623,27206240,2
GPATCH3,chr1,-,27216979,27226957,27217500,27226933,7,27216979,27217717,2
NR0B2,chr1,-,27237979,27240457,27238335,27240431,2,27237979,27238577,2
NUDC,chr1,+,27248216,27273353,27248339,27272672,9,27272620,27273353,2
C1orf172,chr1,-,27276052,27286897,27276559,27278871,4,27276052,27276642,2
TRNP1,chr1,+,27320197,27327389,27320277,27320961,2,27326337,27327389,3
FAM46B,chr1,-,27331510,27339327,27332434,27339161,2,27331510,27333448,2
SLC9A1,chr1,-,27425305,27481401,27426797,27480825,12,27425305,27427135,2
WDTC1,chr1,+,27561006,27635110,27587545,27632874,16,27632676,27635110,2
TMEM222,chr1,+,27648650,27662891,27648688,27661957,6,27661869,27662891,2
SYTL1,chr1,+,27668512,27680421,27671825,27680343,15,27680203,27680421,2
MAP3K6,chr1,-,27681679,27693383,27681881,27693088,30,27681679,27681960,2
FCN3,chr1,-,27695602,27701315,27695726,27701309,8,27695602,27695968,2
CD164L2,chr1,-,27705665,27709793,27706536,27709729,5,27705665,27706685,2
GPR3,chr1,+,27719147,27722318,27720302,27721295,2,27720297,27722318,2
WASF2,chr1,-,27730729,27816669,27734682,27755400,9,27730729,27734840,2
AHDC1,chr1,-,27860813,27930143,27873814,27878626,7,27860813,27861427,3
FGR,chr1,-,27938574,27961788,27939424,27950427,13,27938574,27939633,2
IFI6,chr1,-,27992571,27998729,27992891,27995825,5,27992571,27992986,2
FAM76A,chr1,+,28052489,28089633,28052591,28087092,9,28087005,28089633,2
STX12,chr1,+,28099693,28150963,28099818,28148840,9,28148741,28150963,2
PPP1R8,chr1,+,28157288,28178187,28157346,28176957,7,28176603,28178187,2
AL109927.1,chr1,-,28177084,28177255,28177084,28177255,1,28177084,28177255,1
THEMIS2,chr1,+,28199054,28213196,28199082,28211942,5,28212377,28213196,3
RPA2,chr1,-,28218034,28241254,28218673,28240954,9,28218034,28218758,2
SMPDL3B,chr1,+,28261503,28285668,28261694,28285349,8,28284986,28285668,2
XKR8,chr1,+,28285972,28294607,28286580,28293711,3,28293013,28294607,2
EYA3,chr1,-,28296854,28415207,28300976,28384537,18,28296854,28301057,2
PTAFR,chr1,-,28473676,28520447,28476503,28477532,3,28473676,28477570,2
AL353354.1,chr1,-,28527012,28527152,28527012,28527152,2,28527012,28527030,2
DNAJC8,chr1,-,28527067,28559536,28527758,28559509,9,28527067,28527881,2
AL353354.2,chr1,+,28527069,28527419,28527228,28527375,1,28527069,28527419,1
ATPIF1,chr1,+,28562619,28564616,28562694,28564308,3,28564271,28564616,2
SESN2,chr1,+,28586037,28609002,28586358,28607313,10,28607226,28609002,2
MED18,chr1,+,28655548,28662476,28657173,28661481,3,28660927,28662476,2
PHACTR4,chr1,+,28696113,28826881,28733958,28823061,14,28823045,28826881,2
RCC1,chr1,+,28832454,28865708,28856378,28864519,12,28864343,28865708,2
TRNAU1AP,chr1,+,28879596,28905051,28879622,28904148,9,28904011,28905051,2
RAB42,chr1,+,28918711,28921955,28920311,28920629,2,28920205,28921955,2
TAF12,chr1,-,28929361,28969578,28930050,28948593,6,28929361,28930086,2
GMEB1,chr1,+,28995243,29045865,29010124,29041285,10,29040584,29045865,2
YTHDF2,chr1,+,29063132,29096286,29063632,29095464,6,29095440,29096286,2
OPRD1,chr1,+,29138653,29190208,29138895,29189795,3,29189253,29190208,2
EPB41,chr1,+,29213602,29446532,29313949,29442309,19,29443330,29446532,3
TMEM200B,chr1,-,29445939,29450447,29447416,29448340,2,29445939,29448360,2
SRSF4,chr1,-,29474254,29508499,29474921,29508264,6,29474254,29475738,2
MECR,chr1,-,29519384,29557436,29520533,29543145,10,29519384,29520691,2
PTPRU,chr1,+,29563027,29653312,29563156,29652173,30,29652110,29653312,2
MATN1,chr1,-,31184123,31196434,31186428,31196398,8,31184123,31186478,2
LAPTM5,chr1,-,31205315,31230667,31206674,31230592,8,31205315,31206764,2
SDC3,chr1,-,31345981,31381608,31346057,31381433,5,31345981,31346224,2
PUM1,chr1,-,31404352,31538551,31406057,31532413,22,31404352,31406189,2
NKAIN1,chr1,-,31652591,31712401,31654549,31712394,7,31652591,31654559,2
SNRNP40,chr1,-,31732416,31769617,31732918,31769598,10,31732416,31732968,2
ZCCHC17,chr1,+,31769841,31837783,31782945,31837040,8,31836878,31837783,2
FABP3,chr1,-,31838471,31845923,31838732,31845861,4,31838471,31838786,2
SERINC2,chr1,+,31882411,31907524,31882684,31907046,11,31906910,31907524,2
AC114494.1,chr1,-,31902191,31902614,31902191,31902614,1,31902191,31902614,1
TINAGL1,chr1,+,32042115,32053288,32042749,32052580,11,32052439,32053288,2
HCRTR1,chr1,+,32083300,32092919,32084793,32092581,9,32092390,32092919,2
PEF1,chr1,-,32095462,32110488,32096213,32110465,5,32095462,32096443,2
COL16A1,chr1,-,32117847,32169920,32118251,32167794,71,32117847,32118454,2
BAI2,chr1,-,32192717,32229636,32193020,32222822,33,32192717,32193206,2
SPOCD1,chr1,-,32256024,32281652,32256203,32280934,16,32256024,32256892,2
PTP4A2,chr1,-,32372021,32403988,32374452,32384666,6,32372021,32374561,2
AL136115.1,chr1,+,32379173,32380745,32379734,32380052,1,32379173,32380745,1
TMEM39B,chr1,+,32538502,32568462,32538648,32568274,9,32568031,32568462,2
KPNA6,chr1,+,32573638,32642169,32573731,32636495,14,32636307,32642169,2
TXLNA,chr1,+,32645286,32663886,32645946,32660796,11,32660502,32663886,2
CCDC28B,chr1,+,32665986,32670988,32667536,32670849,6,32670794,32670988,2
IQCC,chr1,+,32671235,32674288,32671282,32673683,5,32672840,32674288,2
DCDC2B,chr1,+,32674694,32681797,32674694,32681498,9,32681402,32681797,2
TMEM234,chr1,-,32681797,32687926,32682453,32687923,5,32681797,32682548,2
EIF3I,chr1,+,32687970,32697205,32688042,32696797,11,32696715,32697205,2
FAM167B,chr1,+,32712833,32714457,32713022,32714202,2,32713971,32714457,2
LCK,chr1,+,32716839,32751766,32739930,32751317,13,32751114,32751766,2
HDAC1,chr1,+,32757686,32799236,32757770,32798645,14,32798617,32799236,2
MARCKSL1,chr1,-,32799432,32801980,32800197,32801634,2,32799432,32800698,2
FAM229A,chr1,-,32826870,32827844,32827033,32827692,3,32826870,32827136,2
TSSK3,chr1,+,32827797,32829913,32828302,32829857,2,32829195,32829913,2
BSDC1,chr1,-,32830703,32860049,32832222,32860015,11,32830703,32832255,2
RP1-27O5.3,chr1,+,32930657,33066393,32936225,33002129,10,33065687,33066393,3
ZBTB8B,chr1,+,32930669,32962287,32936225,32951019,4,32950701,32962287,2
ZBTB8A,chr1,+,33005027,33071540,33058532,33066020,5,33065687,33071540,2
ZBTB8OS,chr1,-,33086420,33116185,33087462,33116166,7,33086420,33087549,2
RBBP4,chr1,+,33116748,33151812,33116907,33145306,12,33145240,33151812,2
SYNC,chr1,-,33145506,33168361,33147388,33168261,4,33145506,33147461,2
KIAA1522,chr1,+,33207485,33240571,33207555,33238488,7,33238465,33240571,2
YARS,chr1,-,33240839,33283754,33241581,33282845,13,33240839,33241692,2
S100PBP,chr1,+,33283155,33324476,33291700,33321639,7,33321524,33324476,2
FNDC5,chr1,-,33327868,33336414,33329894,33336347,6,33327868,33329900,2
HPCA,chr1,+,33352035,33360247,33354499,33359463,4,33359365,33360247,2
TMEM54,chr1,-,33360195,33366959,33360405,33366839,6,33360195,33360480,2
RNF19B,chr1,-,33402045,33430286,33402406,33430286,9,33402045,33402860,2
FKSG48,chr1,+,33439267,33439642,33439267,33439642,1,33439267,33439642,1
AK2,chr1,-,33473584,33502471,33476429,33502429,7,33473584,33476434,2
ADC,chr1,+,33546713,33585995,33547850,33585783,12,33585644,33585995,2
TRIM62,chr1,-,33611002,33647267,33612777,33647033,5,33611002,33613328,2
ZNF362,chr1,+,33722173,33766320,33736175,33764647,9,33764530,33766320,2
A3GALT2,chr1,-,33772366,33786699,33772366,33786699,5,33772366,33773054,2
PHC2,chr1,-,33789226,33841194,33790465,33841140,14,33789226,33790620,2
ZSCAN20,chr1,+,33938245,33962107,33944889,33961076,8,33959817,33962107,2
CSMD2,chr1,-,33979612,34630875,33985117,34630698,71,33979612,33982170,3
HMGB4,chr1,+,34326075,34330392,34329792,34330353,2,34328465,34330392,2
C1orf94,chr1,+,34632483,34684732,34663075,34684362,7,34684286,34684732,2
GJB5,chr1,+,35220647,35224113,35222931,35223753,2,35222907,35224113,2
GJB4,chr1,+,35225341,35229325,35226855,35227656,2,35226533,35229325,2
GJB3,chr1,+,35246789,35251965,35250363,35251176,2,35250338,35251965,2
GJA4,chr1,+,35258598,35261348,35259814,35260816,2,35259797,35261348,2
SMIM12,chr1,-,35318269,35325417,35321299,35321578,2,35318269,35321583,2
DLGAP3,chr1,-,35331036,35370984,35331683,35370984,10,35331036,35331902,2
ZMYM6NB,chr1,-,35447135,35450954,35447544,35450906,3,35447135,35447720,2
ZMYM6,chr1,-,35452580,35497569,35452704,35496240,16,35452580,35454536,2
ZMYM1,chr1,+,35544967,35581456,35559588,35580860,10,35578577,35581456,2
SFPQ,chr1,-,35648532,35658749,35650056,35658650,10,35648532,35650194,2
ZMYM4,chr1,+,35734567,35887545,35734647,35885278,30,35885070,35887545,2
KIAA0319L,chr1,-,35899090,36023014,35900494,36020092,21,35899090,35900682,2
NCDN,chr1,+,36023073,36032373,36024725,36031264,7,36030827,36032373,2
TFAP2E,chr1,+,36038970,36060929,36039178,36060277,7,36059994,36060929,2
PSMB2,chr1,-,36067184,36107445,36068867,36107033,6,36067184,36068975,2
C1orf216,chr1,-,36179475,36185073,36181232,36181922,2,36179475,36181927,2
CLSPN,chr1,-,36202005,36235529,36202096,36235471,25,36202005,36202207,2
AGO4,chr1,+,36273772,36323491,36274017,36319206,18,36319097,36323491,2
AGO1,chr1,+,36348809,36395211,36349022,36385208,19,36385099,36395211,2
AGO3,chr1,+,36396678,36538101,36397027,36521346,19,36521237,36538101,2
TEKT2,chr1,+,36549675,36553876,36550522,36553787,10,36553573,36553876,2
ADPRHL2,chr1,+,36554475,36559533,36554505,36558987,6,36558697,36559533,2
COL8A2,chr1,-,36560836,36565850,36563169,36565843,2,36560836,36565088,2
TRAPPC3,chr1,-,36602172,36615070,36602803,36614979,5,36602172,36602923,2
MAP7D1,chr1,+,36621802,36646441,36622018,36645859,17,36645848,36646441,2
THRAP3,chr1,+,36690016,36770958,36748164,36769618,12,36769396,36770958,2
SH3D21,chr1,+,36771993,36786948,36772021,36786728,16,36786656,36786948,2
EVA1B,chr1,-,36787631,36789755,36787895,36788638,3,36787631,36788326,2
RP11-268J15.5,chr1,+,36789334,36794822,36793434,36793758,2,36793320,36794822,2
STK40,chr1,-,36805224,36851497,36807355,36826933,11,36805224,36807574,2
LSM10,chr1,-,36859030,36863493,36859358,36859730,2,36859030,36859754,2
OSCP1,chr1,-,36883506,36916052,36883739,36915970,10,36883506,36883856,2
MRPS15,chr1,-,36921318,36930038,36921388,36929876,8,36921318,36921526,2
CSF3R,chr1,-,36931643,36948879,36931957,36945097,17,36931643,36932509,2
GRIK3,chr1,-,37261127,37499726,37267451,37499709,16,37261127,37267646,2
ZC3H12A,chr1,+,37940152,37949980,37941097,37949212,6,37948337,37949980,2
MEAF6,chr1,-,37958175,37980364,37959699,37980347,8,37958175,37959708,2
SNIP1,chr1,-,38000049,38019903,38003348,38019830,4,38000049,38003613,2
DNALI1,chr1,+,38022519,38032458,38022529,38030662,6,38030626,38032458,2
GNL2,chr1,-,38032416,38061522,38032455,38061423,16,38032416,38032608,2
RSPO1,chr1,-,38076950,38100491,38078426,38095333,9,38076950,38077349,3
C1orf109,chr1,-,38147241,38156192,38148794,38155552,5,38147241,38148832,2
CDCA8,chr1,+,38158089,38175391,38158362,38174038,10,38173993,38175391,2
EPHA10,chr1,-,38181645,38230738,38184043,38230738,17,38181645,38184158,2
MANEAL,chr1,+,38259473,38266805,38259854,38265875,4,38265238,38266805,2
YRDC,chr1,-,38268615,38273857,38269596,38273852,5,38268615,38269669,2
C1orf122,chr1,+,38273418,38275121,38274356,38274745,3,38274649,38275121,2
MTF1,chr1,-,38275238,38325292,38280807,38323330,11,38275238,38281238,2
AL929472.1,chr1,-,38292231,38293886,38292231,38293886,2,38292231,38292262,2
INPP5B,chr1,-,38326368,38412729,38327986,38411980,24,38326368,38328102,2
SF3A3,chr1,-,38422646,38456593,38423857,38455637,17,38422646,38423935,2
FHL3,chr1,-,38462441,38471177,38463076,38465084,6,38462441,38463231,2
UTP11L,chr1,+,38478413,38490496,38478474,38489300,8,38489216,38490496,2
POU3F1,chr1,-,38509522,38512450,38511059,38512415,1,38509522,38512450,1
RRAGC,chr1,-,39303869,39325495,39305224,39325318,7,39303869,39305376,2
GJA9,chr1,-,39339738,39347289,39340222,39341770,2,39339738,39341865,2
RHBDL2,chr1,-,39351478,39407456,39352175,39384884,8,39351478,39352355,2
AKIRIN1,chr1,+,39456894,39471731,39457052,39469727,5,39469716,39471731,2
NDUFS5,chr1,+,39491989,39500308,39494396,39500168,3,39500063,39500308,2
MACF1,chr1,+,39549033,39952789,39549890,39951466,94,39951209,39952789,2
KIAA0754,chr1,+,39876150,39882154,39876345,39880221,1,39876150,39882154,1
BMP8A,chr1,+,39957317,39991607,39957663,39991470,7,39991320,39991607,2
PABPC4,chr1,-,40026487,40042423,40027369,40041623,15,40026487,40026794,3
HEYL,chr1,-,40089824,40105617,40092178,40105297,5,40089824,40092852,2
NT5C1A,chr1,-,40124792,40137710,40124792,40137710,6,40124792,40125158,2
HPCAL4,chr1,-,40144319,40157361,40148207,40150275,4,40144319,40148405,2
PPIE,chr1,+,40204556,40229586,40204572,40229414,10,40229360,40229586,2
BMP8B,chr1,-,40222853,40254533,40226090,40254157,7,40222853,40226240,2
OXCT2,chr1,-,40235194,40237020,40235373,40236927,1,40235194,40237020,1
TRIT1,chr1,-,40306722,40349178,40307415,40349163,11,40306722,40307585,2
MYCL,chr1,-,40361097,40367685,40363043,40367560,3,40361097,40363642,2
MFSD2A,chr1,+,40420801,40435638,40420964,40435240,14,40435176,40435638,2
CAP1,chr1,+,40505904,40538321,40525018,40537205,13,40537121,40538321,2
PPT1,chr1,-,40538378,40563375,40539732,40562910,9,40538378,40539855,2
RLF,chr1,+,40627044,40706593,40627071,40706119,8,40701463,40706593,2
TMCO2,chr1,+,40713572,40717363,40713665,40717266,2,40716954,40717363,2
ZMPSTE24,chr1,+,40723778,40759856,40723943,40758341,10,40758116,40759856,2
COL9A2,chr1,-,40766158,40782966,40766853,40782869,32,40766158,40767053,2
SMAP2,chr1,+,40839368,40888998,40839792,40887773,10,40887647,40888998,2
ZFP69B,chr1,+,40915778,40929390,40916633,40929261,6,40928092,40929390,2
ZFP69,chr1,+,40943301,40961960,40945033,40961731,6,40960592,40961960,2
EXO5,chr1,+,40974432,40982228,40980216,40981338,3,40980186,40982228,2
ZNF684,chr1,+,40997232,41013841,40998838,41013132,5,41012233,41013841,2
RIMS3,chr1,-,41086350,41131329,41092188,41107597,8,41086350,41092401,2
NFYC,chr1,+,41157380,41237275,41204515,41236500,10,41236380,41237275,2
KCNQ4,chr1,+,41249683,41306124,41249765,41304195,14,41303982,41306124,2
CITED4,chr1,-,41326728,41328018,41327244,41327799,1,41326728,41328018,1
CTPS1,chr1,+,41445006,41478235,41448962,41475917,19,41477329,41478235,3
SLFNL1,chr1,-,41481268,41488909,41481777,41486332,4,41481268,41481900,2
SCMH1,chr1,-,41492873,41707788,41493865,41608748,16,41492873,41493991,2
FOXO6,chr1,+,41827593,41849262,41827602,41848553,2,41847287,41849262,2
EDN2,chr1,-,41944445,41950342,41945079,41950272,5,41944445,41945173,2
HIVEP3,chr1,-,41972035,42384378,41976121,42050468,8,41972035,41976934,2
GUCA2B,chr1,+,42619091,42621495,42619121,42621267,3,42621205,42621495,2
GUCA2A,chr1,-,42628361,42630389,42628576,42630383,3,42628361,42628641,2
FOXJ3,chr1,-,42642209,42801548,42645380,42776764,13,42642209,42645496,2
RIMKLA,chr1,+,42846476,42888249,42846605,42880645,5,42880154,42888249,2
ZMYND12,chr1,-,42895999,42921938,42896406,42921668,8,42895999,42896529,2
PPCS,chr1,+,42922172,42926086,42922928,42925597,3,42925273,42926086,2
CCDC30,chr1,+,43000559,43120335,43002155,43119699,16,43119488,43120335,2
PPIH,chr1,+,43124095,43142429,43124117,43133090,10,43142254,43142429,3
YBX1,chr1,+,43148097,43168020,43148236,43166686,8,43167651,43168020,3
CLDN19,chr1,-,43198763,43205925,43201432,43205734,3,43198763,43201701,2
LEPRE1,chr1,-,43212005,43232755,43212503,43232642,15,43212005,43212523,2
C1orf50,chr1,+,43255479,43263968,43255479,43263896,5,43263768,43263968,2
CCDC23,chr1,-,43272726,43282923,43273084,43282215,3,43272726,43273171,2
ERMAP,chr1,+,43282801,43310654,43296119,43308903,12,43308187,43310654,2
ZNF691,chr1,+,43312279,43318148,43316629,43317484,2,43316620,43318148,2
SLC2A1,chr1,-,43391051,43424501,43392711,43424322,10,43391051,43392912,2
FAM183A,chr1,+,43613622,43622067,43613622,43621984,4,43621876,43622067,2
EBNA1BP2,chr1,-,43629845,43638241,43630113,43638092,10,43629845,43630164,2
WDR65,chr1,+,43637819,43720029,43638424,43719862,23,43719647,43720029,2
TMEM125,chr1,+,43735664,43739673,43738393,43739053,4,43738248,43739673,2
C1orf210,chr1,-,43747553,43751250,43748455,43748941,3,43747553,43748778,2
TIE1,chr1,+,43766663,43788779,43766742,43788393,23,43788321,43788779,2
MPL,chr1,+,43803477,43818443,43803519,43818443,12,43818188,43818443,2
CDC20,chr1,+,43824625,43828874,43824886,43828800,11,43828621,43828874,2
ELOVL1,chr1,-,43829067,43833689,43829586,43831280,8,43829067,43829808,2
MED8,chr1,-,43849587,43855479,43850120,43855435,8,43849587,43850223,2
SZT2,chr1,+,43855639,43918304,43855639,43916151,71,43916007,43918304,2
HYI,chr1,-,43916823,43919660,43916908,43919148,8,43916823,43916982,2
PTPRF,chr1,+,43996546,44089337,44010746,44087674,34,44087605,44089337,2
KDM4A,chr1,+,44115828,44171186,44118846,44170041,22,44169900,44171186,2
ST3GAL3,chr1,+,44173217,44396831,44201933,44395893,12,44395803,44396831,2
ARTN,chr1,+,44398991,44402913,44401328,44402437,5,44401973,44402913,2
IPO13,chr1,+,44412610,44433694,44413272,44433354,20,44433257,44433694,2
DPH2,chr1,+,44435675,44439041,44435847,44438211,6,44438086,44439041,2
ATP6V0B,chr1,+,44440319,44443966,44440712,44443679,8,44443652,44443966,2
B4GALT2,chr1,+,44444865,44456839,44446832,44456120,7,44455969,44456839,2
CCDC24,chr1,+,44457279,44462200,44457550,44461832,9,44461609,44462200,2
SLC6A9,chr1,-,44462154,44497058,44463216,44489949,14,44462154,44463411,2
KLF17,chr1,+,44584521,44600812,44584579,44596428,4,44598909,44600812,3
DMAP1,chr1,+,44679126,44686353,44679425,44686290,11,44686230,44686353,2
ERI3,chr1,-,44686741,44820880,44687229,44820698,9,44686741,44687312,2
RNF220,chr1,+,44870959,45117395,44877769,45116447,15,45116375,45117395,2
TMEM53,chr1,-,45118918,45140227,45120230,45140063,3,45118918,45120881,2
C1orf228,chr1,+,45140393,45191263,45155369,45191075,12,45190962,45191263,2
KIF2C,chr1,+,45205491,45233439,45205604,45232851,21,45232768,45233439,2
RPS8,chr1,+,45241244,45244451,45241268,45244357,6,45244247,45244451,2
BEST4,chr1,-,45249256,45253377,45249881,45253377,9,45249256,45250155,2
PLK3,chr1,+,45265896,45271662,45266135,45271350,15,45271158,45271662,2
TCTEX1D4,chr1,-,45271587,45272957,45271674,45272340,2,45271587,45272347,2
BTBD19,chr1,+,45274153,45279801,45274492,45279444,8,45279309,45279801,2
PTCH2,chr1,-,45285515,45308616,45286360,45308604,23,45285515,45286376,2
EIF2B3,chr1,-,45316449,45452282,45316622,45446840,12,45316449,45316675,2
HECTD3,chr1,-,45468211,45477001,45469163,45476929,21,45468211,45469248,2
UROD,chr1,+,45477818,45481247,45477937,45481170,10,45481008,45481247,2
ZSWIM5,chr1,-,45482070,45672228,45484125,45672022,14,45482070,45484988,2
HPDL,chr1,+,45792544,45794347,45792820,45793936,1,45792544,45794347,1
MUTYH,chr1,-,45794913,45806142,45794977,45805926,16,45794913,45795109,2
TOE1,chr1,+,45805341,45809647,45805924,45809374,8,45808753,45809647,2
TESK2,chr1,-,45809554,45956838,45810511,45923457,11,45809554,45811230,2
CCDC163P,chr1,-,45959537,45965751,45961190,45965281,6,45959537,45960838,3
MMACHC,chr1,+,45965724,45976739,45966004,45974887,4,45974467,45976739,2
PRDX1,chr1,-,45976718,45987628,45977000,45984715,6,45976718,45977086,2
AKR1A1,chr1,+,46016214,46035721,46027466,46035628,10,46035562,46035721,2
