name,chrom,strand,txStart,txEnd,cdsStart,cdsEnd,exonCount,LastExonStart,LastExonEnd,Group
Rqcd1,chr1,+,74506057,74530842,74506437,74528854,8,74528685,74530842,2
Plcd4,chr1,+,74542902,74565977,74547946,74565366,17,74565746,74565977,3
Zfp142,chr1,-,74565126,74588028,74566877,74585663,9,74565126,74567347,2
Bcs1l,chr1,+,74588299,74592443,74589558,74592071,8,74591821,74592443,2
Rnf25,chr1,-,74593747,74601397,74593823,74601365,10,74593747,74594402,2
Stk36,chr1,+,74601444,74636894,74602117,74635858,27,74635714,74636894,2
Ttll4,chr1,+,74661744,74703730,74678991,74697699,20,74697440,74703730,2
Cyp27a1,chr1,+,74713573,74737892,74713630,74737659,9,74737542,74737892,2
Prkag3,chr1,-,74738921,74748955,74740704,74748850,14,74738921,74740060,3
Wnt6,chr1,+,74771891,74785322,74772145,74784600,4,74784138,74785322,2
Wnt10a,chr1,+,74791515,74804179,74792170,74803620,4,74803122,74804179,2
Cdk5r2,chr1,+,74854933,74857732,74855097,74856207,1,74854933,74857732,1
Fev,chr1,-,74881508,74885419,74882075,74885210,3,74881508,74882662,2
Cryba2,chr1,-,74889933,74893143,74889988,74892887,5,74889933,74890136,2
Ccdc108,chr1,-,74902070,74935599,74902134,74933198,33,74902070,74902243,2
Ihh,chr1,-,74945314,74951672,74946088,74951328,3,74945314,74946747,2
Nhej1,chr1,-,74967138,75046639,74967693,75046639,5,74967138,74967768,2
Slc23a3,chr1,-,75125540,75133890,75125728,75133855,12,75125540,75126018,2
Cnppd1,chr1,-,75134553,75142638,75136398,75141484,9,75134553,75136932,2
Fam134a,chr1,+,75142785,75147913,75142862,75147055,9,75146429,75147913,2
Zfand2b,chr1,+,75168645,75171629,75168851,75171280,10,75171235,75171629,2
Abcb6,chr1,-,75171716,75180392,75171879,75180118,19,75171716,75171988,2
Atg9a,chr1,-,75180864,75192196,75181925,75190405,16,75180864,75181931,2
Ankzf1,chr1,+,75192159,75199387,75192451,75199187,13,75199063,75199387,2
Glb1l,chr1,-,75199346,75210778,75199493,75209440,17,75199346,75199757,2
Stk16,chr1,+,75210837,75215606,75211328,75213952,8,75213813,75215606,2
Tuba4a,chr1,-,75214227,75219294,75215621,75219195,4,75214227,75216593,2
A630095N17Rik,chr1,-,75220255,75232090,75220459,75232074,3,75220255,75220573,2
Dnajb2,chr1,+,75236405,75245688,75236883,75243813,9,75243457,75245688,2
Ptprn,chr1,-,75247026,75264213,75247548,75264127,23,75247026,75247620,2
Resp18,chr1,-,75272198,75278415,75272310,75278307,6,75272198,75272361,2
Dnpep,chr1,-,75307895,75317659,75308658,75317340,15,75307895,75308709,2
Des,chr1,+,75360328,75368579,75360417,75367050,9,75367008,75368579,2
Speg,chr1,+,75375296,75432320,75375439,75431451,41,75431258,75432320,2
Gmppa,chr1,+,75435929,75443174,75436798,75443001,13,75442900,75443174,2
Asic4,chr1,+,75450698,75474343,75450831,75473632,10,75473518,75474343,2
Chpf,chr1,-,75474574,75479307,75474969,75477646,5,75474574,75476226,2
Tmem198,chr1,+,75479531,75485693,75480231,75484984,5,75484846,75485693,2
Obsl1,chr1,-,75485824,75506361,75485951,75506224,20,75485824,75485959,2
Inha,chr1,+,75507076,75510366,75507247,75510163,2,75509333,75510366,2
Stk11ip,chr1,+,75521528,75537335,75521788,75536235,25,75536085,75537335,2
Slc4a3,chr1,+,75546265,75562172,75546870,75558890,23,75558812,75562172,2
Epha4,chr1,-,77367184,77515088,77373732,77515031,18,77367184,77369671,3
Pax3,chr1,-,78101269,78197134,78103307,78196749,8,78101269,78103574,2
Sgpp2,chr1,+,78310344,78420289,78310418,78417426,5,78416874,78420289,2
Farsb,chr1,-,78417974,78488859,78425193,78488842,18,78417974,78418222,3
BC035947,chr1,-,78497025,78512158,78497805,78511963,2,78497025,78499785,2
Mogat1,chr1,+,78511866,78538173,78511961,78538098,6,78537943,78538173,2
Acsl3,chr1,+,78657824,78707743,78681632,78706415,16,78706257,78707743,2
Utp14b,chr1,+,78658037,78671512,78664386,78666729,3,78664325,78671512,2
Kcne4,chr1,+,78816757,78820028,78817636,78818149,2,78817610,78820028,2
Scg2,chr1,-,79434668,79440120,79435150,79437004,2,79434668,79437018,2
Ap1s3,chr1,-,79606875,79671972,79609166,79671852,5,79606875,79609202,2
Wdfy1,chr1,-,79702261,79761769,79705510,79761700,12,79702261,79705570,2
Mrpl44,chr1,+,79776017,79781445,79776132,79781138,4,79780963,79781445,2
Serpine2,chr1,-,79794196,79858696,79795004,79821535,9,79794196,79795042,2
Fam124b,chr1,-,80198705,80213944,80199909,80213664,2,80198705,80200548,2
Cul3,chr1,-,80264922,80340480,80267155,80340311,16,80264922,80267287,2
Dock10,chr1,-,80501072,80758448,80501706,80758448,56,80501072,80501826,2
Nyap2,chr1,+,81077316,81271664,81087272,81269552,5,81269043,81271664,2
Irs1,chr1,-,82233100,82291416,82286797,82290493,2,82233100,82237604,3
Gm9747,chr1,+,82233111,82235933,82234081,82234396,1,82233111,82235933,1
Rhbdd1,chr1,+,82316451,82445366,82340397,82442954,7,82442862,82445366,2
Col4a4,chr1,-,82448422,82586849,82453130,82571415,48,82448422,82453394,2
Col4a3,chr1,+,82586975,82722059,82587344,82718884,52,82718799,82722059,2
Mff,chr1,+,82724889,82752390,82729255,82751716,9,82751584,82752390,2
Tm4sf20,chr1,-,82756648,82768461,82757431,82768417,4,82756648,82757711,2
Agfg1,chr1,+,82839482,82901182,82839722,82895058,13,82894998,82901182,2
Slc19a3,chr1,-,83012522,83038448,83013818,83026378,7,83012522,83013989,2
Krtap28-13,chr1,+,83060929,83061921,83060995,83061412,1,83060929,83061921,1
Ccl20,chr1,+,83116773,83119167,83116823,83118717,4,83118695,83119167,2
Daw1,chr1,+,83159761,83210568,83159798,83210189,10,83210154,83210568,2
Sphkap,chr1,-,83254138,83408200,83257126,83408011,11,83254138,83257270,2
Pid1,chr1,-,84036295,84284645,84038030,84284370,3,84036295,84038507,2
Dner,chr1,-,84369838,84696221,84370763,84695728,13,84369838,84370875,2
Trip12,chr1,-,84721188,84839304,84724617,84814920,41,84721188,84724814,2
Fbxo36,chr1,+,84839840,84900487,84839872,84900185,4,84899996,84900487,2
Slc16a14,chr1,-,84905897,84935134,84907277,84929551,5,84905897,84907429,2
A530032D15Rik,chr1,-,85088406,85109853,85088777,85109368,7,85088406,85088816,2
Gm10553,chr1,+,85100163,85100535,85100163,85100535,1,85100163,85100535,1
C130026I21Rik,chr1,-,85246343,85270543,85246936,85270064,8,85246343,85247136,2
G530012D18Rik,chr1,+,85575675,85577295,85575675,85577295,2,85576903,85577295,2
Sp110,chr1,-,85576898,85598817,85577291,85596108,12,85576898,85577345,2
Sp140,chr1,+,85600702,85645037,85601159,85644682,17,85644583,85645037,2
Sp100,chr1,+,85650049,85709998,85650101,85709118,20,85708992,85709998,2
A630001G21Rik,chr1,-,85717688,85736629,85718192,85726614,6,85717688,85718368,2
Cab39,chr1,+,85793440,85851576,85818399,85849221,9,85849032,85851576,2
Itm2c,chr1,+,85894280,85908675,85894663,85907638,6,85907546,85908675,2
4933407L21Rik,chr1,+,85928726,85940624,85929003,85940587,3,85940553,85940624,2
Gpr55,chr1,-,85938317,85961007,85940873,85941857,2,85938317,85941865,2
Spata3,chr1,+,86021941,86029958,86022048,86026519,4,86029578,86029958,3
2810459M11Rik,chr1,+,86045862,86055456,86045962,86053089,3,86052949,86055456,2
Psmd1,chr1,+,86064618,86139151,86064789,86137109,25,86139079,86139151,3
Htr2b,chr1,-,86099025,86111970,86099342,86110882,4,86099025,86100232,2
Gm21972,chr1,+,86133636,86162788,86133636,86137109,6,86162664,86162788,3
Armc9,chr1,+,86154809,86278284,86156954,86275682,25,86275659,86278284,2
B3gnt7,chr1,+,86303233,86307305,86303543,86306227,2,86305044,86307305,2
Ncl,chr1,-,86344718,86359400,86350619,86359223,14,86344718,86350696,2
Nmur1,chr1,-,86386241,86388162,86386324,86388141,2,86386241,86386713,2
1700019O17Rik,chr1,+,86426328,86428052,86426370,86427963,1,86426328,86428052,1
Ptma,chr1,+,86526725,86530712,86526905,86530012,5,86529964,86530712,2
Pde6d,chr1,-,86542993,86582547,86543501,86582349,5,86542993,86543583,2
Cops7b,chr1,+,86587099,86606500,86589179,86605216,7,86605057,86606500,2
Nppc,chr1,-,86666290,86670571,86669663,86670438,3,86666290,86666798,3
Dis3l2,chr1,+,86703818,87050095,86744776,87049745,22,87049622,87050095,2
Alppl2,chr1,-,87086693,87089911,87087047,87089763,11,87086693,87087340,2
Alpi,chr1,-,87098001,87101606,87098602,87101535,11,87098001,87098964,2
Akp3,chr1,+,87125007,87127912,87125007,87127912,11,87127529,87127912,2
Ecel1,chr1,-,87147654,87156521,87147986,87154989,18,87147654,87148086,2
Prss56,chr1,+,87183312,87188405,87183492,87188220,13,87187944,87188405,2
Chrnd,chr1,+,87190636,87200070,87190690,87198762,12,87198579,87200070,2
Chrng,chr1,+,87205810,87212694,87205824,87211488,12,87211314,87212694,2
Eif4e2,chr1,+,87213913,87240488,87213999,87237885,7,87237845,87240488,2
Efhd1,chr1,+,87264362,87310839,87264449,87309795,4,87309660,87310839,2
Gigyf2,chr1,+,87327002,87450796,87354445,87449145,29,87449077,87450796,2
Kcnj13,chr1,-,87386362,87394729,87386415,87389389,3,87386362,87387038,2
3110079O15Rik,chr1,+,87470270,87475482,87470338,87475438,3,87475328,87475482,2
Ngef,chr1,-,87476833,87573870,87477553,87546058,15,87476833,87477744,2
Neu2,chr1,+,87574026,87597838,87579504,87597476,4,87596537,87597838,2
Inpp5d,chr1,+,87620311,87720507,87620488,87719323,27,87719320,87720507,2
Atg16l1,chr1,+,87756012,87792428,87756199,87791309,18,87791215,87792428,2
Sag,chr1,+,87803679,87845158,87805311,87845023,16,87844914,87845158,2
Dgkd,chr1,+,87853286,87944490,87853300,87942472,30,87942382,87944490,2
Usp40,chr1,-,87945120,88008551,87946595,88007423,28,87945120,87946707,2
Ugt1a10,chr1,+,88055410,88219004,88055481,88218424,5,88218126,88219004,2
Ugt1a9,chr1,+,88070799,88218997,88070829,88218424,5,88218126,88218997,2
Ugt1a8,chr1,+,88087812,88219004,88087866,88218424,5,88218126,88219004,2
Ugt1a7c,chr1,+,88095063,88220002,88095120,88218424,5,88218126,88220002,2
Ugt1a6b,chr1,+,88103251,88219003,88106941,88218424,6,88218126,88219003,2
Ugt1a6a,chr1,+,88134808,88218997,88138473,88218424,6,88218126,88218997,2
Ugt1a5,chr1,+,88166011,88218997,88166051,88218424,5,88218126,88218997,2
Ugt1a2,chr1,+,88200600,88218997,88200636,88218424,5,88218126,88218997,2
Dnajb3,chr1,-,88204731,88205782,88204949,88205678,1,88204731,88205782,1
Ugt1a1,chr1,+,88211958,88218997,88212001,88218424,5,88218126,88218997,2
Mroh2a,chr1,+,88227030,88262289,88228067,88260026,42,88259904,88262289,2
Hjurp,chr1,-,88262470,88277633,88265180,88277469,8,88262470,88266658,2
Trpm8,chr1,+,88306758,88389293,88318969,88384713,26,88388540,88389293,3
Spp2,chr1,+,88406960,88426438,88407149,88420668,8,88426321,88426438,3
Glrp1,chr1,-,88499870,88510066,88501122,88509886,3,88499870,88501142,2
Arl4c,chr1,-,88698224,88702221,88701085,88701664,1,88698224,88702221,1
Sh3bp4,chr1,+,89070414,89155068,89137685,89153351,6,89153126,89155068,2
Agap1,chr1,+,89454805,89897617,89455429,89888894,18,89888690,89897617,2
Gbx2,chr1,-,89927955,89931179,89928619,89930755,2,89927955,89929143,2
Asb18,chr1,-,89950219,90014577,89952677,90014577,6,89950219,89952863,2
Iqca,chr1,-,90042131,90153401,90042625,90153175,19,90042131,90042742,2
Ackr3,chr1,+,90203979,90216751,90213820,90214909,2,90213794,90216751,2
Cops8,chr1,+,90602980,90613341,90603549,90612253,8,90612173,90613341,2
Col6a3,chr1,-,90765922,90843971,90765922,90830230,44,90765922,90765933,2
Mlph,chr1,+,90915084,90951142,90921868,90948609,16,90948582,90951142,2
Prlh,chr1,+,90953107,90954027,90953107,90954012,2,90953848,90954027,2
Rab17,chr1,-,90958132,90969661,90958883,90964300,6,90958132,90958999,2
Lrrfip1,chr1,+,90998778,91128940,90998797,91128196,13,91128085,91128940,2
Rbm44,chr1,+,91145102,91170795,91150100,91169080,16,91170087,91170795,3
Ramp1,chr1,+,91180045,91225196,91180088,91223361,3,91223105,91225196,2
Ube2f,chr1,+,91250318,91286025,91254275,91285355,10,91285304,91286025,2
Scly,chr1,+,91298337,91321075,91298395,91320230,12,91320076,91321075,2
Espnl,chr1,+,91322074,91348306,91322132,91345937,9,91344314,91348306,2
Klhl30,chr1,+,91351015,91362416,91353678,91361266,8,91361008,91362416,2
Fam132b,chr1,+,91366429,91374217,91366480,91372476,8,91372377,91374217,2
Ilkap,chr1,-,91375830,91398783,91375941,91398705,12,91375830,91376082,2
Hes6,chr1,-,91411482,91413222,91412057,91413137,4,91411482,91412482,2
Per2,chr1,-,91415981,91459324,91417870,91450825,23,91415981,91418020,2
Traf3ip1,chr1,+,91494693,91529307,91494765,91527783,15,91527617,91529307,2
Asb1,chr1,+,91540543,91556088,91540812,91554878,5,91554750,91556088,2
Twist2,chr1,+,91801460,91848028,91801626,91802109,2,91847388,91848028,3
Hdac4,chr1,-,91932756,92148393,91933346,92148277,26,91932756,91933386,2
Ndufa10,chr1,-,92439009,92473860,92439838,92473737,10,92439009,92439907,2
Olfr1416,chr1,-,92479680,92480619,92479680,92480619,1,92479680,92480619,1
Olfr1415,chr1,-,92490817,92491753,92490817,92491753,1,92490817,92491753,1
Olfr1414,chr1,-,92511047,92518515,92511087,92512026,2,92511047,92512036,2
Olfr1413,chr1,+,92573124,92574206,92573172,92574144,1,92573124,92574206,1
Olfr1412,chr1,+,92588206,92589297,92588331,92589297,1,92588206,92589297,1
Olfr1411,chr1,+,92596494,92597492,92596520,92597492,1,92596494,92597492,1
Olfr1410,chr1,+,92607838,92608807,92607838,92608807,1,92607838,92608807,1
Olfr12,chr1,+,92619880,92620936,92619907,92620909,1,92619880,92620936,1
Myeov2,chr1,-,92637144,92641985,92637365,92641942,3,92637144,92637403,2
Otos,chr1,-,92644217,92648841,92644332,92645391,5,92644217,92644517,2
Gpc1,chr1,+,92831644,92860779,92831931,92858564,9,92858331,92860779,2
Ankmy1,chr1,-,92870128,92902906,92870271,92902583,18,92870128,92870318,2
Dusp28,chr1,+,92906980,92908435,92907054,92907687,2,92907564,92908435,2
Rnpepl1,chr1,+,92910782,92920841,92910970,92919855,11,92919561,92920841,2
Capn10,chr1,+,92934375,92947941,92934873,92947538,12,92947508,92947941,2
Gpr35,chr1,+,92973121,92985044,92982567,92983491,2,92982557,92985044,2
Aqp12,chr1,+,93006333,93012269,93006402,93012123,3,93011974,93012269,2
Kif1a,chr1,-,93015463,93101822,93018456,93082421,48,93015463,93018499,2
Agxt,chr1,+,93135239,93145421,93135293,93145167,11,93145059,93145421,2
2310007B03Rik,chr1,-,93151348,93160948,93152007,93160129,6,93151348,93152100,2
Crocc2,chr1,+,93168724,93231072,93168724,93228857,32,93228788,93231072,2
Sned1,chr1,+,93235840,93301065,93235988,93296278,31,93296266,93301065,2
Mterf4,chr1,-,93301204,93305915,93301459,93305845,4,93301204,93301795,2
Pask,chr1,-,93308777,93342789,93310091,93337531,18,93308777,93310249,2
Ppp1r7,chr1,+,93342853,93373489,93343659,93365066,10,93364889,93373489,2
Ano7,chr1,+,93373929,93404303,93375141,93403024,24,93402949,93404303,2
Hdlbp,chr1,-,93405939,93478801,93408172,93440755,28,93405939,93408259,2
Sept2,chr1,+,93478992,93509733,93491267,93507064,12,93507712,93509733,3
Farp2,chr1,+,93512078,93621976,93528596,93621371,27,93621223,93621976,2
Stk25,chr1,-,93619750,93635722,93622486,93635327,12,93619750,93622526,2
Bok,chr1,+,93685659,93695764,93686446,93695162,5,93695036,93695764,2
Thap4,chr1,-,93701934,93754780,93705535,93754533,6,93701934,93705655,2
Atg4b,chr1,+,93754904,93790610,93755044,93787759,13,93787685,93790610,2
Dtymk,chr1,-,93792575,93801934,93792832,93801827,5,93792575,93792943,2
Ing5,chr1,+,93803964,93822095,93804002,93818323,8,93818280,93822095,2
D2hgdh,chr1,+,93825239,93852348,93826306,93850826,10,93850566,93852348,2
Gal3st2,chr1,+,93861345,93876494,93861593,93875089,4,93874270,93876494,2
Gm9994,chr1,+,93918310,93942650,93918436,93941239,4,93940420,93942650,2
Gm6086,chr1,+,93990508,94017147,93996377,94009525,8,94008706,94017147,2
Neu4,chr1,+,94020492,94028334,94022389,94025416,4,94024436,94028334,2
Pdcd1,chr1,-,94038304,94052553,94039304,94052490,5,94038304,94039538,2
Fam174a,chr1,+,95313622,95335284,95313816,95333939,3,95333935,95335284,2
St8sia4,chr1,-,95587681,95667571,95591681,95667261,5,95587681,95591964,2
Slco4c1,chr1,-,96816269,96872171,96818946,96872109,13,96816269,96819107,2
Slco6c1,chr1,-,97059037,97128206,97062393,97128174,14,97059037,97059608,3
D1Ertd622e,chr1,-,97606317,97662074,97645714,97646338,3,97606317,97646361,2
Ppip5k2,chr1,-,97706047,97770411,97707717,97761556,28,97706047,97707830,2
Gin1,chr1,+,97770171,97792969,97775453,97792571,8,97792296,97792969,2
Pam,chr1,-,97821094,98095632,97821809,97976957,26,97821094,97821988,2
Slco6d1,chr1,+,98421123,98509380,98421205,98507613,14,98509218,98509380,3
Cntnap5b,chr1,+,99772764,100484849,99772764,100484701,24,100484504,100484849,2
Cdh20,chr1,+,104768528,104995481,104934096,104994385,12,104993879,104995481,2
Rnf152,chr1,-,105276916,105356710,105284218,105284830,2,105276916,105284954,2
Pign,chr1,-,105518425,105663662,105522003,105657822,31,105518425,105522127,2
2310035C23Rik,chr1,+,105663882,105754075,105664107,105753623,29,105753502,105754075,2
Tnfrsf11a,chr1,+,105780717,105847981,105780751,105844866,10,105844519,105847981,2
Zcchc2,chr1,+,105990405,106034074,105990789,106032163,14,106032095,106034074,2
Phlpp1,chr1,+,106171751,106394250,106172003,106393340,17,106392128,106394250,2
Bcl2,chr1,-,106538177,106714274,106543263,106712880,2,106538177,106543398,2
Kdsr,chr1,-,106720458,106759727,106724901,106759651,10,106720458,106725021,2
Vps4b,chr1,-,106769429,106796728,106772446,106796447,11,106769429,106772548,2
Serpinb5,chr1,+,106861172,106883348,106870282,106881993,7,106881600,106883348,2
Serpinb12,chr1,+,106934448,106957080,106946546,106956797,8,106956392,106957080,2
Serpinb13,chr1,+,106980983,107001195,106982154,107000821,8,107000419,107001195,2
Serpinb3a,chr1,-,107045604,107052303,107046015,107051770,8,107045604,107046420,2
Serpinb3d,chr1,-,107078166,107083506,107078192,107083480,7,107078166,107078597,2
Serpinb3b,chr1,-,107153939,107161114,107154368,107159777,8,107153939,107154773,2
Serpinb3c,chr1,-,107271200,107278371,107271628,107277014,8,107271200,107272030,2
Serpinb11,chr1,+,107361928,107380475,107369395,107380007,8,107379605,107380475,2
Serpinb7,chr1,+,107422688,107452689,107428248,107452007,8,107451608,107452689,2
Serpinb2,chr1,+,107511422,107525598,107515472,107524941,8,107524536,107525598,2
Serpinb10,chr1,+,107529002,107547222,107535507,107547072,7,107546667,107547222,2
Serpinb8,chr1,+,107590005,107608909,107597469,107607325,7,107606920,107608909,2
Cdh7,chr1,+,109983736,110139001,109994179,110138355,12,110137861,110139001,2
Cdh19,chr1,-,110888325,110977363,110889697,110954760,12,110888325,110890188,2
Dsel,chr1,-,111858705,111864918,111859179,111862803,2,111858705,111863640,2
Cntnap5a,chr1,+,115684755,116587323,115685136,116580674,24,116580480,116587323,2
Gm19965,chr1,+,116802982,116823410,116803192,116822762,4,116820828,116823410,2
Gm28363,chr1,+,117697130,117727441,117697497,117727441,5,117727323,117727441,2
B020011L13Rik,chr1,+,117781132,117803359,117781499,117802003,4,117800906,117803359,2
Gm28360,chr1,+,117830080,117854496,117830438,117853853,4,117853422,117854496,2
Gm28168,chr1,+,117928014,117949988,117928381,117948185,4,117947784,117949988,2
Gm7145,chr1,+,117965938,117986884,117966237,117986472,4,117985627,117986884,2
Gm29106,chr1,+,118176541,118202307,118176904,118200673,4,118198721,118202307,2
Tsn,chr1,-,118294777,118311416,118300803,118311066,6,118294777,118301037,2
Nifk,chr1,+,118321838,118333822,118321892,118332941,7,118332749,118333822,2
Clasp1,chr1,+,118389057,118609497,118419723,118606994,42,118606907,118609497,2
Tfcp2l1,chr1,+,118627945,118685168,118628040,118677434,15,118677387,118685168,2
Gli2,chr1,-,118834131,119053619,118835784,119002175,14,118834131,118838177,2
Inhbb,chr1,-,119415464,119422248,119417321,119421086,2,119415464,119418097,2
Ralb,chr1,-,119470304,119504794,119471705,119483607,5,119470304,119471825,2
Tmem185b,chr1,+,119526159,119528983,119526510,119527563,1,119526159,119528983,1
Epb4.1l5,chr1,-,119545036,119648936,119549128,119642656,25,119545036,119549195,2
Ptpn4,chr1,-,119652466,119837613,119659830,119802460,27,119652466,119659917,2
Tmem177,chr1,-,119907889,119913208,119910011,119910947,2,119907889,119911154,2
Cfap221,chr1,-,119923518,119995210,119923518,119995210,23,119923518,119923627,2
Sctr,chr1,+,120006893,120063536,120007256,120063282,14,120063111,120063536,2
Tmem37,chr1,-,120067376,120074074,120067709,120073732,2,120067376,120068324,2
Dbi,chr1,-,120113279,120121078,120113459,120120953,4,120113279,120113533,2
3110009E18Rik,chr1,+,120121186,120188189,120150614,120188184,5,120188040,120188189,2
Steap3,chr1,-,120224385,120271082,120227646,120244259,6,120224385,120227928,2
C1ql2,chr1,+,120340581,120343174,120341117,120342574,2,120342394,120343174,2
Marco,chr1,-,120474537,120505024,120474658,120504777,17,120474537,120474789,2
En1,chr1,+,120602417,120607992,120603032,120607189,2,120606872,120607992,2
Insig2,chr1,-,121305521,121332589,121305905,121319840,6,121305521,121305947,2
Ccdc93,chr1,+,121431048,121506460,121431215,121501243,24,121501189,121506460,2
